‘ª’èŽžŠÔ	T1Raw	T2Raw	T3Raw	T4Raw	
     30229	-0.02014022	-0.01208724	-0.09132857	-0.13481466	
     30230	-0.05170791	0.01013899	-0.17894498	-0.25077755	
     30231	-0.07393413	0.02076892	-0.14898790	-0.20729147	
     30232	-0.12128565	0.05877899	-0.08714102	0.18182857	
     30233	-0.11580963	0.03011038	0.03397581	0.28812796	
     30234	-0.07812168	0.00562932	0.00788415	0.23852157	
     30235	-0.05138579	0.02753343	0.10484205	0.06489926	
     30236	0.02495647	0.09485635	0.08873609	0.09550059	
     30237	0.00273024	0.06747621	0.13576550	-0.05267426	
     30238	0.05169237	0.00434084	0.07295224	-0.12482896	
     30239	0.05684628	-0.09487188	-0.03721254	-0.08907373	
     30240	0.07101953	-0.14254552	0.01336018	0.04718270	
     30241	0.04879330	0.02076892	-0.01337572	0.06296654	
     30242	0.06006747	0.00627356	-0.06652539	-0.01852963	
     30243	0.09485635	-0.15478605	-0.02690473	-0.15768512	
     30244	0.09389000	-0.17701227	0.02882190	-0.20407028	
     30245	0.07649555	-0.10904512	0.01432654	-0.15961783	
     30246	0.06586562	-0.04880883	0.01948044	0.07939463	
     30247	0.04396151	-0.04172221	0.04170667	0.13802034	
     30248	0.00852839	-0.06716963	0.17313134	0.13898670	
     30249	-0.03431347	-0.08069863	0.15605902	0.09163516	
     30250	-0.06298208	0.09485635	0.09066880	-0.05074155	
     30251	-0.07167930	0.05942323	-0.00757757	-0.17926710	
     30252	-0.08810738	0.11708258	-0.14576671	-0.06684751	
     30253	-0.05750605	0.17216499	-0.20664723	0.07198588	
     30254	-0.04494340	0.06876469	-0.18281041	0.02785555	
     30255	-0.04204433	0.04331727	-0.08746314	-0.06394844	
     30256	-0.07103506	0.09485635	0.01851409	0.10162086	
     30257	-0.05879453	0.03172098	0.01013899	0.06618774	
     30258	-0.00339002	0.04428363	0.00627356	0.03687488	
     30259	0.03268733	0.01239382	0.09872178	-0.00049095	
     30260	0.03300945	-0.03527983	0.10129874	-0.03850102	
     30261	0.02624495	-0.10614605	0.00659567	-0.02303929	
     30262	0.02785555	0.01207170	0.03977396	-0.01691903	
     30263	0.02785555	0.06908681	0.02688919	-0.02368353	
     30264	0.01593713	0.04041820	-0.01079876	-0.00274578	
     30265	-0.00564486	0.01207170	-0.01015453	0.00981687	
     30266	-0.00049095	0.01948044	0.00852839	0.02109104	
     30267	0.00111965	0.02785555	0.02624495	-0.03527983	
     30268	-0.00725545	0.03558641	0.02817766	-0.09648247	
     30269	0.00337448	0.02012468	-0.04494340	-0.06523691	
     30270	-0.00822181	0.01754773	-0.02078446	-0.03495771	
     30271	-0.01659691	0.02399011	-0.01530843	0.09743331	
     30272	-0.01434208	-0.00822181	0.01851409	0.11128444	
     30273	-0.01466419	-0.00693333	0.06328866	-0.02497201	
     30274	-0.01337572	0.01207170	0.02721131	-0.09422764	
     30275	-0.01337572	0.00498508	0.04235091	-0.09036221	
     30276	-0.00467850	0.00723991	0.04106243	-0.04429916	
     30277	-0.00564486	0.00015329	-0.01369784	0.04170667	
     30278	-0.01627479	0.00015329	-0.05589545	0.06296654	
     30279	-0.01208724	-0.00564486	-0.06298208	-0.02980380	
     30280	-0.00532274	-0.02078446	0.14091941	-0.00854393	
     30281	-0.02432777	0.01046111	0.16443412	-0.01208724	
     30282	-0.01176512	0.02753343	-0.00725545	0.27395470	
     30283	0.01690349	0.02044680	0.01110534	0.06006747	
     30284	0.04138455	0.02785555	0.00852839	-0.12064141	
     30285	0.02656707	0.03043250	-0.07425625	-0.10807877	
     30286	-0.00467850	-0.01273148	-0.10807877	-0.18409889	
     30287	-0.03077016	-0.04429916	-0.20986842	-0.10936724	
     30288	-0.03689042	-0.01563055	-0.19923849	0.00369660	
     30289	-0.03817890	0.02431223	-0.06813598	-0.00628909	
     30290	-0.04268857	0.04782694	-0.16734869	0.11514987	
     30291	-0.01981810	0.03236521	-0.15092062	0.00498508	
     30292	0.02721131	0.02270164	0.02012468	0.01980256	
     30293	0.03526429	0.00530720	0.02495647	-0.05525122	
     30294	0.01883621	-0.04011161	0.00176389	0.02946614	
     30295	-0.04043373	-0.09454976	0.00530720	0.11128444	
     30296	0.00015329	-0.10260274	0.04653846	0.09775543	
     30297	0.07101953	-0.11742022	0.07198588	0.03107674	
     30298	0.07552920	-0.10356910	0.07230800	0.10097662	
     30299	0.06522138	-0.04687612	0.08036099	0.05137025	
     30300	0.05426932	-0.00210154	0.04879330	0.00144177	
     30301	0.04299515	-0.01337572	0.02882190	-0.01112088	
     30302	0.02495647	-0.01724115	-0.04204433	-0.02078446	
     30303	0.01110534	-0.00306790	-0.01917386	-0.06749175	
     30304	-0.01627479	-0.01691903	0.00949475	-0.00210154	
     30305	-0.03238075	-0.01176512	0.02688919	-0.05557334	
     30306	-0.02400565	0.05555780	0.00498508	0.00659567	
     30307	-0.02175082	0.08841397	0.00917263	-0.00081307	
     30308	-0.02239506	0.08422642	-0.00210154	-0.02529413	
     30309	-0.00242366	0.02495647	-0.01466419	0.02753343	
     30310	0.02012468	-0.01079876	0.04492787	0.12545769	
     30311	0.00981687	-0.01885174	0.08938033	0.06876469	
     30312	-0.01112088	-0.06362632	0.06812045	0.08261582	
     30313	-0.03817890	-0.13739161	0.05330297	0.00691779	
     30314	-0.07779956	-0.08005440	-0.01144300	-0.03592406	
     30315	-0.08102075	-0.04784247	-0.11870870	-0.03270287	
     30316	-0.02948168	0.12384709	0.01593713	-0.19440670	
     30317	0.02399011	0.14253001	0.07552920	-0.17024777	
     30318	-0.02078446	0.11450563	0.04750482	-0.10646817	
     30319	-0.05492910	0.08422642	-0.05203002	0.01754773	
     30320	0.00949475	0.07746191	0.06779833	0.09968814	
     30321	0.02914402	-0.00306790	0.04814906	0.09195728	
     30322	0.07069741	-0.15059850	-0.05815029	0.06715410	
     30323	0.09582271	-0.07232353	-0.02851532	0.02914402	
     30324	0.05652416	-0.03205863	0.02592283	0.01690349	
     30325	0.02431223	-0.10163638	-0.05782817	0.02753343	
     30326	-0.01401996	-0.13255982	-0.16767081	0.00498508	
     30327	-0.00886605	-0.06265996	-0.05331850	-0.04880883	
     30328	-0.01273148	0.07327436	0.08712549	-0.10904512	
     30329	0.02399011	-0.00049095	0.01625925	-0.21566656	
     30330	0.03300945	-0.04043373	-0.06491479	-0.44952502	
     30331	0.04460575	-0.07618896	0.01497078	-0.45661164	
     30332	0.02817766	-0.14673307	0.23111283	-0.01691903	
     30333	0.03655277	-0.11355479	0.07875039	0.66694049	
     30334	0.00208601	0.02624495	0.00723991	0.52424152	
     30335	-0.00918817	0.17828525	0.07456284	0.08809185	
     30336	0.00111965	0.04782694	0.01046111	0.02463435	
     30337	-0.01401996	0.01529289	-0.07554473	0.00466296	
     30338	-0.03399135	0.17023227	-0.21115690	0.11869318	
     30339	-0.04816459	0.07939463	-0.16219479	0.07971675	
     30340	-0.06265996	-0.00822181	-0.06137148	0.22080501	
     30340	-0.03882314	-0.04687612	0.04686058	-0.00725545	
     30341	-0.00339002	0.01529289	0.04557210	0.01593713	
     30342	0.01561501	0.07585132	0.01625925	0.00788415	
     30343	-0.00242366	0.04363939	0.10097662	0.01786985	
     30344	0.00047541	0.04943754	0.11128444	-0.00757757	
     30345	0.00111965	0.06393290	0.09904390	-0.02432777	
     30346	-0.01047664	0.06522138	0.05169237	-0.05621757	
     30347	-0.01659691	0.02592283	-0.01240936	-0.12805015	
     30348	-0.03399135	0.00562932	-0.04687612	-0.18828644	
     30349	-0.02915956	0.08422642	-0.02561625	-0.13706949	
     30350	-0.01724115	0.04524999	-0.07232353	0.00562932	
     30351	0.00240812	-0.00306790	-0.18925279	0.07263012	
     30352	0.02560071	-0.00403426	-0.10807877	0.02882190	
     30353	0.00981687	0.01529289	-0.02303929	-0.01208724	
     30354	-0.01112088	-0.00435638	0.02109104	-0.03463559	
     30355	0.02495647	-0.04784247	0.05137025	-0.06459267	
     30356	0.01239382	-0.03012592	0.02560071	-0.03560194	
     30357	-0.00371214	-0.01724115	-0.00049095	0.00691779	
     30358	0.01174958	-0.02787108	-0.00822181	0.00659567	
     30359	-0.00177943	-0.04462128	0.05684628	-0.01756327	
     30360	-0.04301069	-0.04977519	0.03945184	-0.06845810	
     30361	-0.03334711	-0.03560194	-0.02787108	-0.08714102	
     30362	-0.02948168	-0.02593837	0.02495647	-0.02271718	
     30363	-0.00177943	-0.01563055	0.07907251	-0.02980380	
     30364	0.03945184	-0.00435638	0.08615913	-0.02948168	
     30365	0.02592283	-0.00210154	0.03107674	-0.01273148	
     30366	0.01497078	0.00047541	0.01464866	0.01400442	
     30367	-0.00049095	0.00240812	-0.02754896	0.00820627	
     30368	-0.01047664	-0.01047664	-0.08166499	0.01368230	
     30369	-0.01788539	-0.01627479	-0.09712671	0.00723991	
     30370	-0.01981810	0.02012468	-0.03850102	-0.00403426	
     30371	0.00659567	0.04686058	-0.05106367	0.03333157	
     30372	-0.01627479	0.04975965	-0.03592406	0.04686058	
     30373	-0.00822181	0.02882190	-0.00242366	-0.01369784	
     30374	-0.00242366	0.01819197	0.01980256	-0.05106367	
     30375	-0.00371214	-0.01273148	0.01658137	-0.04011161	
     30376	-0.00693333	-0.05331850	-0.01724115	0.04460575	
     30377	-0.00467850	-0.06233784	-0.01627479	0.02141316	
     30378	0.01142746	-0.04204433	-0.00693333	0.00208601	
     30379	0.02205740	-0.02078446	-0.01240936	0.01432654	
     30380	0.02270164	-0.00306790	-0.00983241	0.01013899	
     30381	0.03268733	0.00788415	-0.01434208	0.00240812	
     30382	0.03268733	0.01851409	-0.00886605	0.03365369	
     30383	0.02012468	0.02044680	-0.00757757	0.04782694	
     30384	0.00917263	0.01013899	0.01432654	0.01722561	
     30385	-0.00177943	0.00562932	0.04911542	-0.04333281	
     30386	0.00659567	-0.02078446	0.05233661	-0.03431347	
     30387	0.00015329	-0.01788539	0.03043250	0.01658137	
     30388	-0.00693333	-0.00016883	0.04267303	0.05459144	
     30389	0.00401872	-0.01691903	0.02109104	0.02302376	
     30390	0.00015329	-0.01852963	0.00369660	0.01851409	
     30391	-0.02690473	-0.01659691	0.01561501	0.02656707	
     30392	-0.04397704	-0.02529413	0.01529289	0.02656707	
     30393	-0.05718393	0.01690349	-0.00306790	0.02946614	
     30394	-0.05009731	0.02527859	0.00337448	0.00595144	
     30395	0.01207170	-0.00435638	-0.00886605	0.01174958	
     30396	0.03784124	-0.04075585	0.00240812	-0.06233784	
     30397	0.05426932	-0.06169360	0.00659567	-0.06813598	
     30398	0.05298085	-0.07812168	-0.01949598	-0.03721254	
     30399	0.05169237	-0.07908804	-0.02046234	0.03494217	
     30400	0.04396151	-0.07232353	-0.03366923	0.07617343	
     30401	0.02399011	-0.07039082	-0.07683320	-0.03753466	
     30402	0.01464866	0.01658137	-0.04236645	-0.17926710	
     30403	-0.01530843	-0.00435638	0.03075462	-0.13545890	
     30404	-0.03044804	0.06973105	0.05104813	0.08938033	
     30405	-0.04687612	0.11257291	0.06200019	0.20920871	
     30406	-0.04784247	0.06232231	0.07069741	-0.06684751	
     30407	-0.04752036	0.05040389	0.00756203	-0.05009731	
     30408	-0.00500062	0.00079753	0.01078323	-0.02464989	
     30409	-0.00532274	-0.00081307	0.00240812	0.17377558	
     30410	-0.01112088	0.01271594	0.00498508	0.19567970	
     30411	0.00079753	0.06908681	-0.02593837	-0.02948168	
     30412	0.01658137	0.04975965	-0.04526552	-0.17540167	
     30413	-0.00983241	0.04524999	-0.07167930	-0.03592406	
     30414	-0.03012592	0.02495647	-0.01627479	0.01239382	
     30415	-0.04558764	0.00466296	0.08938033	0.03912972	
     30416	-0.03044804	-0.00306790	0.03655277	0.01948044	
     30417	-0.04333281	0.02302376	0.07778403	0.00305236	
     30418	-0.10067002	0.12835676	0.02431223	0.15251571	
     30419	-0.09905943	0.13351067	-0.02046234	0.08841397	
     30420	-0.07200142	0.09066880	0.03751912	0.08583701	
     30421	-0.02883744	0.03333157	0.03107674	0.01593713	
     30422	0.06135595	-0.02336141	0.03429793	-0.10002579	
     30423	0.10258722	0.01690349	0.03429793	-0.12708380	
     30424	0.13930882	-0.08230923	0.00498508	-0.07200142	
     30425	0.17216499	-0.17250260	-0.00693333	0.18666036	
     30426	0.16572260	-0.14447823	0.04911542	0.20598752	
     30427	0.14671756	-0.11033360	-0.05074155	-0.01466419	
     30428	0.06425502	-0.08424194	-0.08102075	-0.13159347	
     30429	0.00144177	-0.08391983	-0.25399874	-0.05815029	
     30430	0.01851409	-0.06942446	-0.17862286	-0.07651108	
     30431	-0.02207294	-0.00371214	-0.09519400	-0.01112088	
     30432	-0.08778526	-0.06137148	-0.07554473	-0.03946738	
     30433	-0.09648247	-0.05525122	-0.12805015	-0.04268857	
     30434	-0.04590976	0.07713979	-0.02980380	-0.06298208	
     30435	-0.03850102	0.05459144	0.03751912	0.02366799	
     30436	-0.06588115	0.08809185	0.11772682	-0.04913095	
     30437	-0.07135718	0.06650986	0.09389000	-0.03914526	
     30438	-0.04945307	0.01690349	0.03784124	-0.15059850	
     30439	-0.02754896	-0.02078446	0.01464866	-0.14093492	
     30440	-0.02561625	-0.02497201	0.03977396	-0.03463559	
     30441	-0.04043373	0.02334588	0.02688919	0.10902960	
     30442	0.00015329	0.02624495	0.02109104	0.12545769	
     30443	0.06135595	0.03526429	0.03687488	-0.00789969	
     30444	0.04750482	0.03848548	0.03494217	-0.11162208	
     30445	0.03139886	0.04814906	0.01239382	-0.08875161	
     30446	0.00079753	0.02785555	0.00949475	0.03945184	
     30447	-0.01369784	0.00820627	0.02399011	0.14091941	
     30448	0.00562932	-0.03077016	0.05426932	0.10580841	
     30449	0.03075462	-0.06878022	0.10548629	0.05040389	
     30450	0.06973105	-0.08553042	0.07939463	0.03590853	
     30451	0.07649555	-0.06491479	-0.00049095	-0.02400565	
     30452	0.07198588	-0.02851532	-0.20310392	-0.04107797	
     30453	0.04686058	0.00015329	-0.05589545	-0.01079876	
     30454	0.02237952	0.00466296	-0.00177943	0.00273024	
     30455	-0.01337572	-0.00500062	-0.02883744	0.04653846	
     30456	-0.05750605	-0.00757757	-0.01917386	0.00240812	
     30457	-0.03946738	-0.02142870	-0.03785678	-0.01337572	
     30458	-0.06394844	0.00498508	-0.01788539	-0.13352618	
     30459	-0.05847241	0.01754773	0.00305236	-0.12837227	
     30460	-0.03817890	0.00820627	0.03011038	-0.04140009	
     30461	0.00434084	0.02721131	0.06747621	0.13866458	
     30462	0.00466296	0.07456284	0.06264443	0.05362509	
     30463	0.00595144	0.05781264	0.03751912	0.07359648	
     30464	-0.00693333	0.05716840	0.00466296	0.08293794	
     30465	-0.01144300	0.06457714	0.00852839	0.00981687	
     30466	-0.01369784	0.05394721	0.04686058	0.00111965	
     30467	-0.05557334	0.03172098	0.09711119	-0.01691903	
     30468	-0.09583824	0.01078323	0.06167807	-0.00983241	
     30469	-0.06233784	-0.01112088	-0.01498631	-0.03817890	
     30470	-0.04043373	-0.00886605	-0.04848671	-0.08391983	
     30471	-0.01981810	0.00659567	-0.09519400	-0.02626049	
     30472	-0.00274578	0.00369660	-0.07457837	0.03784124	
     30473	0.02237952	-0.00177943	-0.05525122	-0.01176512	
     30474	0.01625925	-0.02142870	-0.04623188	-0.03753466	
     30475	0.03397581	-0.06201572	-0.02980380	-0.00210154	
     30476	0.01110534	-0.02110658	-0.01273148	0.07166376	
     30477	0.00530720	-0.05267426	0.01013899	0.03075462	
     30478	0.00981687	-0.05138579	0.01271594	0.03462005	
     30479	0.04557210	-0.07586685	0.00756203	0.00949475	
     30480	0.03719700	-0.04590976	0.01368230	0.03945184	
     30481	0.02270164	0.02431223	-0.02368353	-0.02400565	
     30482	0.01786985	0.01142746	-0.05106367	-0.03689042	
     30483	0.00949475	-0.01047664	0.01432654	-0.04880883	
     30484	0.00756203	0.01464866	0.00305236	-0.01981810	
     30485	0.00595144	0.03172098	-0.00983241	-0.00693333	
     30486	0.01819197	-0.01144300	0.00111965	-0.00306790	
     30487	0.02173528	0.00273024	0.01368230	-0.04301069	
     30488	0.01400442	0.04782694	0.03300945	-0.11870870	
     30489	0.00627356	0.01593713	-0.00822181	-0.01208724	
     30490	0.00240812	-0.01079876	0.01046111	0.14929451	
     30491	-0.00339002	0.02012468	0.02882190	0.13640974	
     30492	-0.00564486	-0.00886605	0.02044680	-0.00049095	
     30493	-0.00564486	-0.08714102	-0.01208724	-0.01112088	
     30494	-0.00596698	-0.07779956	0.00015329	0.00079753	
     30495	-0.00564486	0.06006747	0.00144177	0.04363939	
     30496	-0.01208724	0.12964524	0.01432654	0.00240812	
     30497	-0.02110658	0.06361078	-0.00113519	0.02012468	
     30498	-0.01788539	0.04524999	-0.00306790	0.00337448	
     30499	-0.01885174	0.03526429	-0.00532274	0.00820627	
     30500	-0.01627479	0.01625925	-0.01047664	-0.02464989	
     30501	-0.00210154	0.00530720	-0.00049095	-0.06362632	
     30502	0.00949475	-0.00049095	0.00949475	-0.07812168	
     30503	0.01142746	0.00079753	0.00337448	0.01142746	
     30504	0.02012468	-0.00210154	0.00208601	0.02721131	
     30505	0.01497078	-0.00049095	-0.02948168	-0.15381969	
     30506	0.01207170	-0.00789969	-0.05267426	-0.19601730	
     30507	0.01303806	-0.01917386	-0.01691903	-0.20407028	
     30508	0.00015329	-0.02175082	-0.02175082	0.13254431	
     30509	-0.00757757	-0.01144300	0.05942323	0.23272342	
     30510	0.00723991	-0.00371214	0.01207170	0.15444842	
     30511	0.01271594	0.01142746	-0.03850102	0.12674616	
     30512	-0.00532274	0.00047541	-0.09551612	0.14607332	
     30513	-0.01337572	0.00273024	-0.00435638	0.14220789	
     30514	-0.00628909	-0.01305360	0.11643835	0.06554350	
     30515	0.00144177	-0.02948168	0.13898670	-0.09777095	
     30516	-0.01563055	-0.00564486	-0.00435638	-0.11870870	
     30517	-0.01885174	-0.00661121	-0.06749175	-0.06459267	
     30518	-0.01595267	-0.01563055	0.00337448	-0.04590976	
     30519	0.00047541	-0.01885174	-0.00339002	0.01013899	
     30520	-0.00113519	-0.03077016	-0.00371214	-0.01434208	
     30521	-0.00016883	-0.05235214	-0.02948168	-0.00049095	
     30522	0.00917263	0.01400442	-0.00435638	-0.09068433	
     30523	0.00723991	0.04138455	0.01013899	-0.07425625	
     30524	0.01046111	0.02817766	-0.01885174	-0.01208724	
     30525	-0.00564486	0.04879330	-0.02980380	0.07456284	
     30526	-0.03044804	0.03043250	0.02044680	0.07617343	
     30527	-0.04365492	0.03107674	0.09421211	0.01464866	
     30528	-0.04429916	0.02978826	0.06844257	-0.04655400	
     30529	-0.04719824	0.02946614	-0.03978949	-0.02175082	
     30530	-0.03882314	0.01336018	-0.02690473	-0.01756327	
     30531	-0.02593837	0.00723991	-0.01498631	-0.02690473	
     30532	-0.02432777	0.00723991	-0.00145731	-0.04075585	
     30533	0.03139886	-0.05589545	-0.02497201	-0.02593837	
     30534	0.05684628	-0.07071294	-0.01917386	0.05072601	
     30535	0.06683198	-0.07039082	0.04492787	0.05040389	
     30536	0.07520708	-0.11967506	0.07198588	0.02012468	
     30537	0.06006747	-0.01691903	-0.01949598	-0.04333281	
     30538	0.04428363	0.02785555	-0.11709810	-0.08939585	
     30539	0.03107674	-0.04140009	-0.03077016	-0.13094923	
     30540	0.01754773	-0.02078446	-0.02239506	-0.07715532	
     30541	0.00434084	-0.00242366	0.01078323	-0.01981810	
     30542	0.00595144	-0.00789969	0.03365369	0.10774112	
     30543	0.00788415	-0.04494340	0.03558641	0.09292364	
     30544	0.01400442	-0.04816459	-0.02336141	0.00917263	
     30545	-0.00145731	-0.00306790	-0.12547320	0.01464866	
     30546	0.00466296	-0.00210154	-0.03077016	0.00788415	
     30547	0.00240812	-0.00145731	0.02527859	0.02270164	
     30548	-0.01047664	0.01110534	0.01851409	0.02173528	
     30549	-0.01949598	0.02141316	0.02141316	-0.02014022	
     30550	-0.01659691	0.01948044	0.02173528	-0.02787108	
     30551	-0.01563055	0.00434084	-0.02303929	0.02270164	
     30552	-0.01530843	0.05265873	-0.00500062	0.00047541	
     30553	-0.02271718	0.07649555	0.00562932	-0.00339002	
     30554	-0.00918817	0.01400442	0.00305236	-0.00918817	
     30555	0.00273024	-0.02948168	0.00369660	-0.01369784	
     30556	-0.00757757	-0.00274578	0.00949475	-0.00403426	
     30557	-0.01240936	0.00885051	0.00949475	-0.00500062	
     30558	-0.01144300	-0.05106367	0.00595144	-0.00596698	
     30559	-0.00500062	-0.10389122	-0.00210154	-0.00210154	
     30560	-0.00918817	-0.04140009	-0.00371214	0.01625925	
     30561	-0.00339002	0.04331727	-0.00274578	0.01690349	
     30562	-0.00725545	0.07681767	-0.00371214	0.00079753	
     30563	-0.01724115	0.06522138	-0.00177943	-0.00081307	
     30564	-0.01530843	0.02366799	0.00305236	-0.01434208	
     30565	-0.01273148	0.01915833	0.00015329	-0.01273148	
     30566	-0.01176512	0.02076892	-0.00403426	-0.08520830	
     30567	-0.00693333	0.01529289	0.00401872	-0.07876592	
     30568	-0.00306790	0.01142746	0.00756203	0.03751912	
     30569	-0.00403426	0.00723991	0.00852839	0.10194298	
     30570	-0.00049095	-0.00049095	-0.00789969	0.10806324	
     30571	0.00788415	0.00208601	-0.01305360	0.03462005	
     30572	0.00240812	0.00852839	-0.00242366	0.01271594	
     30573	0.00111965	0.02527859	-0.00596698	0.00723991	
     30574	-0.00918817	0.02366799	0.00337448	0.02237952	
     30575	-0.01144300	0.01142746	-0.01079876	0.00015329	
     30576	-0.01112088	0.00723991	-0.00145731	-0.00789969	
     30577	-0.00661121	0.01207170	-0.00467850	0.02849978	
     30578	-0.00693333	0.00723991	0.00369660	0.01593713	
     30579	-0.00532274	-0.01627479	0.01464866	-0.06974658	
     30580	-0.00016883	-0.07812168	-0.01401996	-0.00854393	
     30581	0.00208601	-0.08230923	-0.00500062	0.01658137	
     30582	0.00047541	-0.00403426	0.02688919	0.00530720	
     30583	0.01400442	0.06844257	0.01883621	0.00852839	
     30584	0.00273024	0.07713979	-0.00274578	0.00691779	
     30585	-0.00725545	0.02978826	-0.01273148	-0.01981810	
     30586	-0.01563055	0.00949475	-0.01852963	-0.00016883	
     30587	-0.02014022	0.01336018	0.04074032	0.03172098	
     30589	-0.00725545	0.01561501	0.07681767	0.06650986	
     30589	0.01658137	-0.01047664	0.09582271	-0.06459267	
     30590	0.01658137	-0.02336141	-0.03173651	-0.06845810	
     30592	0.01078323	-0.09326128	-0.08230923	-0.02915956	
     30593	0.00691779	-0.02819320	-0.03205863	-0.01079876	
     30594	-0.00435638	0.09131304	0.00176389	-0.00016883	
     30595	0.00273024	0.03655277	0.00047541	-0.05621757	
     30596	0.01915833	0.00530720	0.00562932	-0.06974658	
     30597	0.01400442	-0.00467850	-0.00661121	-0.00403426	
     30598	0.00047541	-0.01820751	-0.01949598	0.05169237	
     30599	-0.00242366	-0.00049095	-0.01724115	-0.00661121	
     30600	-0.00854393	0.01110534	-0.01240936	-0.01917386	
     30601	0.00240812	-0.00725545	0.00208601	0.00659567	
     30602	-0.00145731	-0.00951029	0.02012468	0.05233661	
     30603	0.00047541	-0.00113519	0.00820627	-0.00725545	
     30604	0.00015329	0.00595144	0.00337448	-0.09970367	
     30605	-0.00242366	-0.01659691	0.01690349	-0.02175082	
     30606	-0.00596698	-0.01498631	0.00562932	-0.02400565	
     30607	-0.00113519	-0.00757757	-0.06878022	0.16572260	
     30608	0.00047541	0.00305236	-0.02851532	-0.06265996	
     30609	-0.00854393	0.00595144	-0.00306790	-0.07296777	
     30610	-0.00435638	0.00047541	-0.04526552	0.05104813	
     30611	-0.00532274	-0.00628909	-0.01144300	0.16829955	
     30612	-0.00306790	-0.00371214	0.00595144	0.09678907	
     30613	0.00111965	-0.00435638	0.01078323	0.04621634	
     30614	0.00015329	-0.00274578	0.01303806	0.01078323	
     30615	-0.00403426	-0.00596698	0.00756203	0.00401872	
     30616	-0.00049095	-0.00532274	0.01207170	-0.01176512	
     30617	-0.00113519	-0.00274578	-0.00628909	0.00820627	
     30618	0.00079753	-0.00306790	0.00144177	0.00466296	
     30619	0.00337448	-0.00500062	-0.00081307	-0.02368353	
     30620	0.00562932	0.00208601	0.00498508	-0.03141439	
     30621	0.00595144	-0.00016883	-0.03850102	0.02592283	
     30622	0.00981687	-0.00016883	-0.05815029	0.00820627	
     30623	0.00627356	-0.00371214	-0.01047664	0.03397581	
     30624	0.00176389	0.00144177	0.04170667	0.00079753	
     30625	0.00434084	-0.00435638	0.06328866	-0.01595267	
     30626	0.00691779	-0.00532274	0.09711119	-0.00242366	
     30627	0.01432654	-0.01047664	0.11064020	-0.05589545	
     30628	0.00595144	-0.00693333	0.04621634	-0.04204433	
     30629	0.00530720	-0.00016883	-0.07296777	-0.03109228	
     30630	0.00530720	-0.00564486	-0.03366923	-0.07747744	
     30631	0.00337448	-0.01079876	-0.02046234	-0.06330420	
     30632	-0.00016883	-0.00918817	-0.03109228	-0.05943877	
     30633	-0.00242366	-0.00500062	-0.05686181	0.03719700	
     30634	-0.00564486	-0.00757757	-0.02529413	0.02721131	
     30635	-0.00081307	-0.01466419	-0.02464989	0.00627356	
     30636	0.00273024	0.00208601	0.00047541	-0.00564486	
     30637	-0.01015453	0.02688919	0.01239382	-0.00854393	
     30638	-0.01530843	0.03268733	0.01271594	-0.01079876	
     30639	-0.01595267	0.03429793	0.00723991	-0.00306790	
     30640	-0.01305360	0.02109104	0.01271594	0.00273024	
     30641	-0.01369784	0.01207170	0.00756203	0.00562932	
     30642	-0.01466419	-0.01885174	-0.00725545	0.00144177	
     30643	-0.00789969	-0.03592406	-0.00016883	0.00466296	
     30644	-0.00081307	-0.00918817	0.01303806	0.01013899	
     30645	0.00176389	0.00240812	0.00820627	0.00144177	
     30646	0.00756203	-0.00435638	0.00595144	-0.00596698	
     30647	0.01013899	-0.01788539	-0.00306790	-0.00145731	
     30648	0.01239382	-0.01015453	0.00079753	-0.00661121	
     30649	0.00176389	0.00627356	0.00015329	-0.05943877	
     30650	0.00627356	0.01883621	-0.00951029	-0.04429916	
     30651	0.01207170	0.02688919	-0.00854393	-0.03238075	
     30652	0.01754773	0.00756203	-0.00951029	0.10870748	
     30653	0.01400442	0.00144177	-0.00306790	0.05362509	
     30654	0.01110534	0.00691779	-0.00274578	0.01754773	
     30655	-0.00822181	0.01497078	-0.00532274	0.05523568	
     30656	-0.00951029	0.00595144	0.00466296	0.01658137	
     30657	-0.01563055	-0.02883744	0.02688919	0.00176389	
     30658	-0.02336141	-0.03495771	0.01013899	-0.00854393	
     30659	-0.02432777	-0.02142870	0.01207170	-0.06491479	
     30660	-0.02593837	-0.02883744	-0.00113519	-0.05847241	
     30661	-0.01820751	-0.02175082	-0.02336141	0.00240812	
     30662	0.00240812	-0.00435638	-0.01756327	0.03880760	
     30663	0.00691779	0.00659567	-0.00274578	0.06489926	
     30664	0.00691779	0.01497078	-0.00886605	0.03333157	
     30665	0.01271594	0.02946614	0.00434084	0.01658137	
     30666	0.01336018	0.00498508	0.00788415	0.00627356	
     30667	0.02109104	-0.05492910	0.00240812	0.00079753	
     30668	0.01593713	0.00562932	-0.00210154	-0.00274578	
     30669	-0.00532274	0.00079753	-0.00081307	0.00208601	
     30670	-0.00210154	-0.00403426	-0.00242366	-0.00435638	
     30671	-0.00274578	0.06618774	-0.00339002	-0.01627479	
     30672	-0.00177943	0.04202879	-0.00661121	-0.02915956	
     30673	-0.00210154	0.02399011	-0.00789969	-0.02432777	
     30674	-0.00596698	0.02205740	-0.00371214	0.01593713	
     30675	-0.00467850	0.03075462	-0.00403426	0.02334588	
     30676	-0.00661121	0.05265873	-0.00049095	0.00788415	
     30677	-0.00886605	0.04396151	-0.00274578	-0.00049095	
     30678	-0.00177943	0.00530720	-0.00693333	-0.00918817	
